CNTR_CODE,Date,Country,continent,total_cases,new_cases,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,testing_policy,contact_tracing,stringency_index,vaccination_policy,facial_coverings,income_support,restrictions_internal_movements,international_travel_controls,public_information_campaigns,cancel_public_events,restriction_gatherings,close_public_transport,school_closures,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,stay_home_requirements,workplace_closures,population,expected,id_date_1,id_date_2,id_country_1,id_country_2,id_date_area
DE,2020-02-08,Germany,Europe,13,0,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.347342253018184,None,No policy,No income support,No measures,No measures,Public officials urging caution,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,37,37,12,12,5603
DE,2020-02-09,Germany,Europe,14,0,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.347342253018184,None,No policy,No income support,No measures,No measures,Public officials urging caution,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,38,38,12,12,5604
DE,2020-02-10,Germany,Europe,14,0,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.347342253018184,None,No policy,No income support,No measures,No measures,Public officials urging caution,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,39,39,12,12,5605
DE,2020-02-11,Germany,Europe,16,2,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.347342253018184,None,No policy,No income support,No measures,No measures,Public officials urging caution,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,40,40,12,12,5606
DE,2020-02-12,Germany,Europe,16,2,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,41,41,12,12,5607
DE,2020-02-13,Germany,Europe,16,0,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,42,42,12,12,5608
DE,2020-02-14,Germany,Europe,16,0,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,43,43,12,12,5609
DE,2020-02-15,Germany,Europe,16,0,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,44,44,12,12,5610
DE,2020-02-16,Germany,Europe,16,0,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,45,45,12,12,5611
DE,2020-02-17,Germany,Europe,16,1,1.3991882446413342,0.747415795381554,-1.5299754266966639,1.8712363173797553,-0.5623425331459583,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,46,46,12,12,5612
DE,2020-02-18,Germany,Europe,16,1,1.36540939660015,0.6800114460742825,-1.4624387044175984,1.803731476267096,-0.6210899433866701,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,47,47,12,12,5613
DE,2020-02-19,Germany,Europe,16,0,1.354149780586422,0.593299161373676,-1.4218761084541958,1.7401022344299708,-0.6745380324558427,1.5842115475973737,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,48,48,12,12,5614
DE,2020-02-20,Germany,Europe,16,3,1.3391519720561362,0.5161830361799367,-1.394901982138533,1.7362266351544369,-0.6798373536273818,1.5434630004346672,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,49,49,12,12,5615
DE,2020-02-21,Germany,Europe,16,0,1.328432817611067,0.5107490663386988,-1.3466324929420839,1.7004207254297274,-0.6803832064519181,1.4677521998063585,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,50,50,12,12,5616
DE,2020-02-22,Germany,Europe,16,0,1.2833943535561545,0.4611496394899518,-1.317630236828251,1.692148923990901,-0.7421100633598902,1.4328714434350818,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,51,51,12,12,5617
DE,2020-02-23,Germany,Europe,16,0,1.2383558895012423,0.44461649720703617,-1.317630236828251,1.6591195630009026,-0.8493473995135704,1.4095632744580135,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,52,52,12,12,5618
DE,2020-02-24,Germany,Europe,16,1,1.2383558895012423,0.32900011760622755,-1.2016212123729193,1.6095465991332516,-0.8168464125859757,1.2000342449473766,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,53,53,12,12,5619
DE,2020-02-25,Germany,Europe,17,3,1.219034388421685,0.2795163071370815,-1.1148172570112378,1.5599736352656006,-0.8006072910560229,1.0602667281792932,Symptoms & key groups,Comprehensive tracing,-2.1062030659085527,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,No measures,-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,54,54,12,12,5620
DE,2020-02-26,Germany,Europe,27,7,1.180436424726625,0.2795163071370815,-1.0858150008974048,1.5104006713979494,-0.8200987856655041,1.0137318873194825,Symptoms & key groups,Comprehensive tracing,-1.8646293937771017,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,55,55,12,12,5621
DE,2020-02-27,Germany,Europe,46,24,1.1353979606717126,0.34553325988914324,-1.056812744783572,1.444284104652646,-0.8753436402821084,1.0137318873194825,Symptoms & key groups,Comprehensive tracing,-1.8646293937771017,None,No policy,No income support,No measures,No measures,Coordinated information campaign,No measures,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,56,56,12,12,5622
DE,2020-02-28,Germany,Europe,48,48,1.1418384610315653,0.49421592405578313,-1.056812744783572,1.4360123032138197,-0.8948351348915896,1.0486941407850845,Symptoms & key groups,Comprehensive tracing,-1.7442770427331957,None,No policy,No income support,No measures,Screening,Coordinated information campaign,No measures,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,57,57,12,12,5623
DE,2020-02-29,Germany,Europe,79,22,1.1418384610315653,0.6098323036565918,-1.0278104886697392,1.369895736468516,-0.9500572456405049,1.0719208126678272,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,58,58,12,12,5624
DE,2020-03-01,Germany,Europe,130,36,1.19331742544633,0.7585149678232316,-1.0278104886697392,1.3864393393461685,-0.8038596641355512,1.1185371506219637,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,59,59,12,12,5625
DE,2020-03-02,Germany,Europe,159,41,1.19331742544633,0.9732145847419333,-1.1438195131250708,1.419468700336167,-0.8298559049040892,1.3513743491096686,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,60,60,12,12,5626
DE,2020-03-03,Germany,Europe,196,84,1.1997128873421277,1.0722978220598263,-1.2306234684867523,1.4360123032138197,-0.8525997725930988,1.5027144532719605,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,61,61,12,12,5627
DE,2020-03-04,Germany,Europe,262,158,1.2319153891413899,1.1053641066256574,-1.2596257246005853,1.4607698627649919,-0.8071120372150796,1.5609033786203055,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,62,62,12,12,5628
DE,2020-03-05,Germany,Europe,482,186,1.2383558895012423,1.0557646797769107,-1.288627980714418,1.4607698627649919,-0.7973549179764945,1.607519716574442,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,63,63,12,12,5629
DE,2020-03-06,Germany,Europe,670,186,1.1997128873421277,0.8905488733273552,-1.288627980714418,1.419468700336167,-0.8623341479639949,1.6540545574342527,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,64,64,12,12,5630
DE,2020-03-07,Germany,Europe,799,142,1.2125938880618323,0.8079987782923777,-1.288627980714418,1.3947111407849948,-0.8298559049040892,1.6657086419227867,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,65,65,12,12,5631
DE,2020-03-08,Germany,Europe,1040,102,1.2383558895012423,0.8245319205752933,-1.288627980714418,1.3781675379073424,-0.7973549179764945,1.6657086419227867,Symptoms & key groups,Comprehensive tracing,-1.502703370601745,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,No measures,No measures,83166711,7198.110671936759,66,66,12,12,5632
DE,2020-03-09,Germany,Europe,1176,345,1.219034388421685,0.7254486832574004,-1.2596257246005853,1.3450803321520373,-0.8038596641355512,1.6540545574342527,Symptoms & key groups,Comprehensive tracing,-1.3419439125286572,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Recommended cancellations,No restrictions,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,Recommended,No measures,83166711,7198.110671936759,67,67,12,12,5633
DE,2020-03-10,Germany,Europe,1457,597,1.1739959243667726,0.6098323036565918,-1.2016212123729193,1.3037791697232124,-0.87209126720258,1.6424004729457184,Symptoms & key groups,Comprehensive tracing,-1.1607636584300693,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Required cancellations,>1000 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,Recommended,No measures,83166711,7198.110671936759,68,68,12,12,5634
DE,2020-03-11,Germany,Europe,1908,755,1.1546744232872153,0.6098323036565918,-1.1726189562590867,1.27902161017204,-0.8623341479639949,1.6307463884571847,Symptoms & key groups,Comprehensive tracing,-1.1607636584300693,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Required cancellations,>1000 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,Recommended,No measures,83166711,7198.110671936759,69,69,12,12,5635
DE,2020-03-12,Germany,Europe,2078,990,1.1353979606717126,0.7089155409744847,-1.1438195131250708,1.245934404416735,-0.8493473995135704,1.607519716574442,Symptoms & key groups,Comprehensive tracing,-1.1607636584300693,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Required cancellations,>1000 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,Recommended,No measures,83166711,7198.110671936759,70,70,12,12,5636
DE,2020-03-13,Germany,Europe,3675,1457,1.0967999969766529,1.006165252928164,-1.0858150008974048,1.1798178376714314,-0.8233511587450325,1.5725574631088395,Symptoms & key groups,Comprehensive tracing,-1.1607636584300693,None,No policy,No income support,No measures,Screening,Coordinated information campaign,Required cancellations,>1000 people,No measures,Required (some levels),-0.441885225050901,-0.41164463858414313,Recommended,No measures,83166711,7198.110671936759,71,71,12,12,5637
